4.65915E-02	3.74477E-02	2.34786E-04	3.76282E-02
4.68136E-02	3.79442E-02	2.36981E-04	3.75154E-02
4.70358E-02	3.74927E-02	2.35925E-04	3.74025E-02
4.72579E-02	3.74361E-02	2.33549E-04	3.72895E-02
4.74800E-02	3.72006E-02	2.33011E-04	3.71765E-02
4.77021E-02	3.71683E-02	2.32226E-04	3.70633E-02
4.79242E-02	3.65744E-02	2.31684E-04	3.69501E-02
4.81464E-02	3.62150E-02	2.33900E-04	3.68367E-02
4.83685E-02	3.66142E-02	2.32706E-04	3.67233E-02
4.85906E-02	3.64616E-02	2.35014E-04	3.66098E-02
4.88127E-02	3.67482E-02	2.27458E-04	3.64963E-02
4.90348E-02	3.60688E-02	2.28028E-04	3.63826E-02
4.92570E-02	3.63565E-02	2.30979E-04	3.62689E-02
4.94791E-02	3.59525E-02	2.26456E-04	3.61551E-02
4.97012E-02	3.56519E-02	2.25821E-04	3.60413E-02
4.99233E-02	3.56758E-02	2.28139E-04	3.59274E-02
5.01455E-02	3.59767E-02	2.26369E-04	3.58135E-02
5.03676E-02	3.55839E-02	2.26949E-04	3.56995E-02
5.05897E-02	3.58143E-02	2.23785E-04	3.55855E-02
5.08118E-02	3.54722E-02	2.19618E-04	3.54714E-02
5.10339E-02	3.50364E-02	2.23317E-04	3.53572E-02
5.12561E-02	3.54619E-02	2.22574E-04	3.52431E-02
5.14782E-02	3.51390E-02	2.20744E-04	3.51289E-02
5.17003E-02	3.52789E-02	2.18723E-04	3.50147E-02
5.19224E-02	3.46705E-02	2.17373E-04	3.49004E-02
5.21445E-02	3.47116E-02	2.17079E-04	3.47861E-02
5.23667E-02	3.47730E-02	2.18830E-04	3.46718E-02
5.25888E-02	3.42866E-02	2.19773E-04	3.45575E-02
5.28109E-02	3.43519E-02	2.17340E-04	3.44432E-02
5.30330E-02	3.42917E-02	2.15915E-04	3.43289E-02
5.32552E-02	3.47583E-02	2.17118E-04	3.42145E-02
5.34773E-02	3.41796E-02	2.17898E-04	3.41002E-02
5.36994E-02	3.41245E-02	2.17034E-04	3.39858E-02
5.39215E-02	3.41179E-02	2.18554E-04	3.38715E-02
5.41436E-02	3.39799E-02	2.21669E-04	3.37571E-02
5.43658E-02	3.38402E-02	2.18684E-04	3.36428E-02
5.45879E-02	3.34555E-02	2.21209E-04	3.35285E-02
5.48100E-02	3.36097E-02	2.25976E-04	3.34142E-02
5.50321E-02	3.31388E-02	2.25414E-04	3.32999E-02
5.52542E-02	3.28698E-02	2.28469E-04	3.31857E-02
5.54764E-02	3.30986E-02	2.30447E-04	3.30715E-02
5.56985E-02	3.32061E-02	2.28648E-04	3.29573E-02
5.59206E-02	3.27383E-02	2.28156E-04	3.28431E-02
5.61427E-02	3.27776E-02	2.29896E-04	3.27290E-02
5.63648E-02	3.27097E-02	2.30383E-04	3.26149E-02
5.65870E-02	3.22267E-02	2.30650E-04	3.25009E-02
5.68091E-02	3.25330E-02	2.32824E-04	3.23869E-02
5.70312E-02	3.21932E-02	2.30623E-04	3.22729E-02
5.72533E-02	3.21451E-02	2.31065E-04	3.21590E-02
5.74755E-02	3.21202E-02	2.30416E-04	3.20452E-02
5.76976E-02	3.14732E-02	2.31930E-04	3.19314E-02
5.79197E-02	3.16499E-02	2.27650E-04	3.18177E-02
5.81418E-02	3.16614E-02	2.28250E-04	3.17041E-02
5.83639E-02	3.16497E-02	2.27827E-04	3.15905E-02
5.85861E-02	3.15382E-02	2.23303E-04	3.14770E-02
5.88082E-02	3.16053E-02	2.24448E-04	3.13636E-02
5.90303E-02	3.09523E-02	2.20147E-04	3.12502E-02
5.92524E-02	3.14448E-02	2.21942E-04	3.11370E-02
5.94745E-02	3.09318E-02	2.21036E-04	3.10238E-02
5.96967E-02	3.10294E-02	2.20119E-04	3.09107E-02
5.99188E-02	3.07925E-02	2.19386E-04	3.07977E-02
6.01409E-02	3.06098E-02	2.19301E-04	3.06848E-02
6.03630E-02	3.06651E-02	2.17435E-04	3.05720E-02
6.05852E-02	3.06687E-02	2.23320E-04	3.04592E-02
6.08073E-02	3.01933E-02	2.16366E-04	3.03466E-02
6.10294E-02	3.02200E-02	2.18024E-04	3.02341E-02
6.12515E-02	3.00677E-02	2.15653E-04	3.01217E-02
6.14736E-02	3.00542E-02	2.15634E-04	3.00095E-02
6.16958E-02	2.99786E-02	2.19070E-04	2.98973E-02
6.19179E-02	2.98495E-02	2.14888E-04	2.97853E-02
6.21400E-02	2.99537E-02	2.17756E-04	2.96733E-02
6.23621E-02	2.97544E-02	2.15258E-04	2.95615E-02
6.25842E-02	2.98091E-02	2.23006E-04	2.94499E-02
6.28064E-02	2.91615E-02	2.16833E-04	2.93383E-02
6.30285E-02	2.91991E-02	2.17304E-04	2.92269E-02
6.32506E-02	2.87673E-02	2.16706E-04	2.91156E-02
6.34727E-02	2.88611E-02	2.21668E-04	2.90045E-02
6.36948E-02	2.86930E-02	2.20214E-04	2.88935E-02
6.39170E-02	2.88916E-02	2.21412E-04	2.87827E-02
6.41391E-02	2.84575E-02	2.18898E-04	2.86720E-02
6.43612E-02	2.88456E-02	2.28187E-04	2.85614E-02
6.45833E-02	2.86033E-02	2.17260E-04	2.84510E-02
6.48055E-02	2.87217E-02	2.19556E-04	2.83408E-02
6.50276E-02	2.83285E-02	2.16273E-04	2.82307E-02
6.52497E-02	2.82285E-02	2.14623E-04	2.81208E-02
6.54718E-02	2.79040E-02	2.14599E-04	2.80110E-02
6.56939E-02	2.80059E-02	2.15951E-04	2.79014E-02
6.59161E-02	2.76459E-02	2.13282E-04	2.77920E-02
6.61382E-02	2.75297E-02	2.10335E-04	2.76827E-02
6.63603E-02	2.73517E-02	2.13506E-04	2.75737E-02
6.65824E-02	2.74873E-02	2.12390E-04	2.74648E-02
6.68045E-02	2.73367E-02	2.11083E-04	2.73560E-02
6.70267E-02	2.72455E-02	2.14266E-04	2.72475E-02
6.72488E-02	2.75593E-02	2.15208E-04	2.71392E-02
6.74709E-02	2.69094E-02	2.14331E-04	2.70310E-02
6.76930E-02	2.71682E-02	2.18218E-04	2.69230E-02
6.79152E-02	2.73029E-02	2.17279E-04	2.68152E-02
6.81373E-02	2.68503E-02	2.14560E-04	2.67076E-02
6.83594E-02	2.64097E-02	2.16228E-04	2.66002E-02
6.85815E-02	2.65838E-02	2.14366E-04	2.64931E-02
6.88036E-02	2.66968E-02	2.12426E-04	2.63861E-02
6.90258E-02	2.66261E-02	2.12541E-04	2.62793E-02
6.92479E-02	2.63116E-02	2.11334E-04	2.61727E-02
6.94700E-02	2.61846E-02	2.11593E-04	2.60663E-02
6.96921E-02	2.59387E-02	2.07737E-04	2.59602E-02
6.99142E-02	2.57289E-02	2.06540E-04	2.58542E-02
7.01364E-02	2.58546E-02	2.07706E-04	2.57485E-02
7.03585E-02	2.59572E-02	2.07491E-04	2.56430E-02
7.05806E-02	2.61002E-02	2.07811E-04	2.55377E-02
7.08027E-02	2.58145E-02	2.08700E-04	2.54326E-02
7.10248E-02	2.54274E-02	2.03058E-04	2.53278E-02
7.12470E-02	2.54255E-02	2.04977E-04	2.52232E-02
7.14691E-02	2.56892E-02	2.04409E-04	2.51188E-02
7.16912E-02	2.50541E-02	2.01531E-04	2.50146E-02
7.19133E-02	2.45446E-02	2.03614E-04	2.49107E-02
7.21355E-02	2.45645E-02	2.01972E-04	2.48070E-02
7.23576E-02	2.49639E-02	2.01948E-04	2.47036E-02
7.25797E-02	2.47619E-02	2.00838E-04	2.46004E-02
7.28018E-02	2.44763E-02	2.00997E-04	2.44974E-02
7.30239E-02	2.41909E-02	2.00823E-04	2.43947E-02
7.32461E-02	2.42718E-02	2.00508E-04	2.42922E-02
7.34682E-02	2.44881E-02	2.01051E-04	2.41900E-02
7.36903E-02	2.41719E-02	1.99988E-04	2.40880E-02
7.39124E-02	2.37610E-02	1.96899E-04	2.39863E-02
7.41345E-02	2.39565E-02	1.98822E-04	2.38849E-02
7.43567E-02	2.39404E-02	1.97867E-04	2.37836E-02
7.45788E-02	2.34051E-02	1.96555E-04	2.36827E-02
7.48009E-02	2.36130E-02	1.97733E-04	2.35820E-02
7.50230E-02	2.34310E-02	1.97456E-04	2.34816E-02
7.52452E-02	2.34817E-02	1.97229E-04	2.33814E-02
7.54673E-02	2.29300E-02	1.93902E-04	2.32815E-02
7.56894E-02	2.31119E-02	1.94685E-04	2.31818E-02
7.59115E-02	2.34111E-02	1.94392E-04	2.30825E-02
7.61336E-02	2.30642E-02	1.97974E-04	2.29834E-02
7.63558E-02	2.32983E-02	1.97344E-04	2.28845E-02
7.65779E-02	2.28722E-02	1.92747E-04	2.27860E-02
7.68000E-02	2.27362E-02	1.92020E-04	2.26877E-02
7.70221E-02	2.25112E-02	1.91280E-04	2.25897E-02
7.72442E-02	2.29007E-02	1.92107E-04	2.24919E-02
7.74664E-02	2.26872E-02	1.91788E-04	2.23945E-02
7.76885E-02	2.23223E-02	1.91079E-04	2.22973E-02
7.79106E-02	2.21608E-02	1.90423E-04	2.22004E-02
7.81327E-02	2.21538E-02	1.93563E-04	2.21038E-02
7.83548E-02	2.18344E-02	1.88485E-04	2.20075E-02
7.85770E-02	2.18988E-02	1.88835E-04	2.19115E-02
7.87991E-02	2.18708E-02	1.89663E-04	2.18158E-02
7.90212E-02	2.18851E-02	1.89380E-04	2.17203E-02
7.92433E-02	2.16192E-02	1.87308E-04	2.16252E-02
7.94655E-02	2.15678E-02	1.88727E-04	2.15303E-02
7.96876E-02	2.11906E-02	1.86504E-04	2.14357E-02
7.99097E-02	2.13922E-02	1.85971E-04	2.13414E-02
8.01318E-02	2.13246E-02	1.86558E-04	2.12475E-02
8.03539E-02	2.09633E-02	1.85926E-04	2.11538E-02
8.05761E-02	2.12584E-02	1.85166E-04	2.10604E-02
8.07982E-02	2.11382E-02	1.84487E-04	2.09673E-02
8.10203E-02	2.08626E-02	1.83543E-04	2.08745E-02
8.12424E-02	2.06457E-02	1.83626E-04	2.07821E-02
8.14645E-02	2.08330E-02	1.84414E-04	2.06899E-02
8.16867E-02	2.06530E-02	1.83519E-04	2.05980E-02
8.19088E-02	2.06340E-02	1.83941E-04	2.05065E-02
8.21309E-02	2.07050E-02	1.82532E-04	2.04152E-02
8.23530E-02	2.05683E-02	1.80758E-04	2.03243E-02
8.25752E-02	2.04559E-02	1.80787E-04	2.02336E-02
8.27973E-02	2.01536E-02	1.80115E-04	2.01433E-02
8.30194E-02	1.98399E-02	1.80340E-04	2.00533E-02
8.32415E-02	2.03487E-02	1.81025E-04	1.99636E-02
8.34636E-02	1.98772E-02	1.79733E-04	1.98742E-02
8.36858E-02	2.00613E-02	1.79215E-04	1.97851E-02
8.39079E-02	1.98330E-02	1.80380E-04	1.96964E-02
8.41300E-02	1.93888E-02	1.83496E-04	1.96079E-02
8.43521E-02	1.91999E-02	1.78701E-04	1.95198E-02
8.45742E-02	1.92762E-02	1.76116E-04	1.94320E-02
8.47964E-02	1.92889E-02	1.76826E-04	1.93445E-02
8.50185E-02	1.92948E-02	1.81005E-04	1.92573E-02
8.52406E-02	1.92789E-02	1.75006E-04	1.91705E-02
8.54627E-02	1.92357E-02	1.75156E-04	1.90839E-02
8.56848E-02	1.90601E-02	1.74817E-04	1.89977E-02
8.59070E-02	1.88699E-02	1.75549E-04	1.89118E-02
8.61291E-02	1.89753E-02	1.74806E-04	1.88263E-02
8.63512E-02	1.90166E-02	1.73231E-04	1.87410E-02
8.65733E-02	1.84225E-02	1.72371E-04	1.86561E-02
8.67955E-02	1.85536E-02	1.73328E-04	1.85715E-02
8.70176E-02	1.84172E-02	1.74345E-04	1.84873E-02
8.72397E-02	1.83497E-02	1.72233E-04	1.84033E-02
8.74618E-02	1.82528E-02	1.72413E-04	1.83197E-02
8.76839E-02	1.81860E-02	1.70867E-04	1.82364E-02
8.79061E-02	1.80979E-02	1.70049E-04	1.81535E-02
8.81282E-02	1.80890E-02	1.69947E-04	1.80709E-02
8.83503E-02	1.81920E-02	1.70822E-04	1.79886E-02
8.85724E-02	1.79810E-02	1.71450E-04	1.79066E-02
8.87945E-02	1.78200E-02	1.71296E-04	1.78249E-02
8.90167E-02	1.73482E-02	1.69283E-04	1.77436E-02
8.92388E-02	1.77109E-02	1.70741E-04	1.76627E-02
8.94609E-02	1.73948E-02	1.68721E-04	1.75820E-02
8.96830E-02	1.76124E-02	1.72294E-04	1.75017E-02
8.99052E-02	1.74391E-02	1.68793E-04	1.74217E-02
9.01273E-02	1.70983E-02	1.68556E-04	1.73420E-02
9.03494E-02	1.71020E-02	1.68075E-04	1.72627E-02
9.05715E-02	1.70044E-02	1.68178E-04	1.71837E-02
9.07936E-02	1.71229E-02	1.67676E-04	1.71051E-02
9.10158E-02	1.73869E-02	1.70184E-04	1.70267E-02
9.12379E-02	1.66996E-02	1.66250E-04	1.69487E-02
9.14600E-02	1.67033E-02	1.66507E-04	1.68711E-02
9.16821E-02	1.66288E-02	1.66245E-04	1.67938E-02
9.19042E-02	1.67718E-02	1.65753E-04	1.67168E-02
9.21264E-02	1.63406E-02	1.65829E-04	1.66401E-02
9.23485E-02	1.66229E-02	1.64600E-04	1.65638E-02
9.25706E-02	1.63559E-02	1.67551E-04	1.64878E-02
9.27927E-02	1.63318E-02	1.65283E-04	1.64121E-02
9.30148E-02	1.62870E-02	1.64050E-04	1.63368E-02
9.32370E-02	1.62565E-02	1.67729E-04	1.62618E-02
9.34591E-02	1.61338E-02	1.62975E-04	1.61871E-02
9.36812E-02	1.61660E-02	1.63953E-04	1.61128E-02
9.39033E-02	1.60816E-02	1.64774E-04	1.60388E-02
9.41255E-02	1.54689E-02	1.64415E-04	1.59652E-02
9.43476E-02	1.57520E-02	1.63295E-04	1.58918E-02
9.45697E-02	1.58230E-02	1.70083E-04	1.58188E-02
9.47918E-02	1.56312E-02	1.61686E-04	1.57462E-02
9.50139E-02	1.55547E-02	1.61570E-04	1.56738E-02
9.52361E-02	1.55773E-02	1.61056E-04	1.56019E-02
9.54582E-02	1.55253E-02	1.61255E-04	1.55302E-02
9.56803E-02	1.54702E-02	1.63796E-04	1.54589E-02
9.59024E-02	1.57472E-02	1.60970E-04	1.53879E-02
9.61245E-02	1.54454E-02	1.60727E-04	1.53172E-02
9.63467E-02	1.53221E-02	1.60051E-04	1.52469E-02
9.65688E-02	1.55488E-02	1.59988E-04	1.51769E-02
9.67909E-02	1.52210E-02	1.59930E-04	1.51072E-02
9.70130E-02	1.47511E-02	1.58803E-04	1.50379E-02
9.72352E-02	1.47018E-02	1.58704E-04	1.49689E-02
9.74573E-02	1.51104E-02	1.59478E-04	1.49002E-02
9.76794E-02	1.45705E-02	1.60456E-04	1.48318E-02
9.79015E-02	1.48707E-02	1.59409E-04	1.47638E-02
9.81236E-02	1.45802E-02	1.57449E-04	1.46961E-02
9.83458E-02	1.44895E-02	1.57474E-04	1.46288E-02
9.85679E-02	1.47010E-02	1.58797E-04	1.45617E-02
9.87900E-02	1.42277E-02	1.55895E-04	1.44950E-02
9.90121E-02	1.42926E-02	1.56469E-04	1.44287E-02
9.92342E-02	1.43563E-02	1.56739E-04	1.43626E-02
9.94564E-02	1.43312E-02	1.55757E-04	1.42969E-02
9.96785E-02	1.42794E-02	1.56200E-04	1.42315E-02
9.99006E-02	1.42112E-02	1.57068E-04	1.41664E-02
1.00123E-01	1.40009E-02	1.54671E-04	1.41017E-02
1.00345E-01	1.39628E-02	1.56194E-04	1.40373E-02
1.00567E-01	1.39894E-02	1.54090E-04	1.39732E-02
1.00789E-01	1.38502E-02	1.54571E-04	1.39094E-02
1.01011E-01	1.38464E-02	1.54459E-04	1.38460E-02
1.01233E-01	1.38604E-02	1.55026E-04	1.37828E-02
1.01455E-01	1.36477E-02	1.54032E-04	1.37200E-02
1.01678E-01	1.35823E-02	1.52975E-04	1.36575E-02
1.01900E-01	1.34383E-02	1.53336E-04	1.35954E-02
1.02122E-01	1.34679E-02	1.55107E-04	1.35335E-02
1.02344E-01	1.33627E-02	1.51900E-04	1.34720E-02
1.02566E-01	1.33064E-02	1.52610E-04	1.34108E-02
1.02788E-01	1.33113E-02	1.53321E-04	1.33499E-02
1.03010E-01	1.32445E-02	1.51301E-04	1.32893E-02
1.03232E-01	1.31917E-02	1.52151E-04	1.32291E-02
1.03455E-01	1.30874E-02	1.52322E-04	1.31691E-02
1.03677E-01	1.28680E-02	1.51203E-04	1.31095E-02
1.03899E-01	1.28624E-02	1.51860E-04	1.30502E-02
1.04121E-01	1.29999E-02	1.50703E-04	1.29912E-02
1.04343E-01	1.29738E-02	1.51648E-04	1.29325E-02
1.04565E-01	1.24746E-02	1.49579E-04	1.28741E-02
1.04787E-01	1.27755E-02	1.49529E-04	1.28161E-02
1.05009E-01	1.27192E-02	1.52853E-04	1.27583E-02
1.05232E-01	1.26150E-02	1.51597E-04	1.27009E-02
1.05454E-01	1.26999E-02	1.51758E-04	1.26437E-02
1.05676E-01	1.26347E-02	1.50540E-04	1.25869E-02
1.05898E-01	1.25908E-02	1.50671E-04	1.25304E-02
1.06120E-01	1.24962E-02	1.48095E-04	1.24741E-02
1.06342E-01	1.24522E-02	1.49211E-04	1.24182E-02
1.06564E-01	1.21993E-02	1.47604E-04	1.23626E-02
1.06786E-01	1.22987E-02	1.49053E-04	1.23073E-02
1.07008E-01	1.20831E-02	1.48204E-04	1.22523E-02
1.07231E-01	1.20301E-02	1.47197E-04	1.21976E-02
1.07453E-01	1.19958E-02	1.48007E-04	1.21432E-02
1.07675E-01	1.23119E-02	1.48953E-04	1.20891E-02
1.07897E-01	1.18246E-02	1.48851E-04	1.20353E-02
1.08119E-01	1.20434E-02	1.47597E-04	1.19817E-02
1.08341E-01	1.19164E-02	1.45917E-04	1.19285E-02
1.08563E-01	1.19795E-02	1.46618E-04	1.18756E-02
1.08785E-01	1.18844E-02	1.45583E-04	1.18230E-02
1.09008E-01	1.16492E-02	1.45867E-04	1.17706E-02
1.09230E-01	1.15194E-02	1.45142E-04	1.17186E-02
1.09452E-01	1.17338E-02	1.46543E-04	1.16668E-02
1.09674E-01	1.15317E-02	1.47381E-04	1.16153E-02
1.09896E-01	1.15285E-02	1.49557E-04	1.15642E-02
1.10118E-01	1.15559E-02	1.49605E-04	1.15133E-02
1.10340E-01	1.14079E-02	1.50477E-04	1.14627E-02
1.10562E-01	1.15089E-02	1.50272E-04	1.14123E-02
1.10785E-01	1.14290E-02	1.52272E-04	1.13623E-02
1.11007E-01	1.13631E-02	1.50824E-04	1.13125E-02
1.11229E-01	1.12759E-02	1.50996E-04	1.12631E-02
1.11451E-01	1.11275E-02	1.51518E-04	1.12139E-02
1.11673E-01	1.14947E-02	1.51776E-04	1.11650E-02
1.11895E-01	1.11039E-02	1.51038E-04	1.11163E-02
1.12117E-01	1.07563E-02	1.51087E-04	1.10680E-02
1.12339E-01	1.10013E-02	1.52629E-04	1.10199E-02
1.12562E-01	1.09983E-02	1.54124E-04	1.09721E-02
1.12784E-01	1.09385E-02	1.52683E-04	1.09245E-02
1.13006E-01	1.08483E-02	1.51634E-04	1.08773E-02
1.13228E-01	1.07810E-02	1.52247E-04	1.08303E-02
1.13450E-01	1.06440E-02	1.52042E-04	1.07835E-02
1.13672E-01	1.03943E-02	1.52044E-04	1.07371E-02
1.13894E-01	1.05142E-02	1.51884E-04	1.06909E-02
1.14116E-01	1.06018E-02	1.49910E-04	1.06450E-02
1.14338E-01	1.08134E-02	1.49254E-04	1.05993E-02
1.14561E-01	1.08359E-02	1.49124E-04	1.05539E-02
1.14783E-01	1.04933E-02	1.49195E-04	1.05088E-02
1.15005E-01	1.04514E-02	1.47291E-04	1.04639E-02
1.15227E-01	1.04423E-02	1.49766E-04	1.04193E-02
1.15449E-01	1.02050E-02	1.45090E-04	1.03749E-02
1.15671E-01	1.02825E-02	1.44785E-04	1.03308E-02
1.15893E-01	1.03413E-02	1.50532E-04	1.02870E-02
1.16115E-01	1.02935E-02	1.44370E-04	1.02434E-02
1.16338E-01	1.00812E-02	1.44473E-04	1.02001E-02
1.16560E-01	1.00217E-02	1.44354E-04	1.01570E-02
1.16782E-01	1.03150E-02	1.44495E-04	1.01142E-02
1.17004E-01	1.01236E-02	1.43351E-04	1.00716E-02
1.17226E-01	9.97381E-03	1.45251E-04	1.00293E-02
1.17448E-01	9.79179E-03	1.42972E-04	9.98718E-03
1.17670E-01	1.00021E-02	1.46495E-04	9.94534E-03
1.17892E-01	9.85702E-03	1.42975E-04	9.90374E-03
1.18115E-01	9.80066E-03	1.41402E-04	9.86239E-03
1.18337E-01	9.67847E-03	1.40913E-04	9.82127E-03
1.18559E-01	9.87334E-03	1.42023E-04	9.78040E-03
1.18781E-01	9.77567E-03	1.43733E-04	9.73977E-03
1.19003E-01	9.67206E-03	1.40034E-04	9.69937E-03
1.19225E-01	9.73129E-03	1.40983E-04	9.65921E-03
1.19447E-01	9.46909E-03	1.40895E-04	9.61929E-03
1.19669E-01	9.61954E-03	1.39241E-04	9.57960E-03
1.19892E-01	9.67290E-03	1.40285E-04	9.54014E-03
1.20114E-01	9.45754E-03	1.39160E-04	9.50091E-03
1.20336E-01	9.43022E-03	1.39446E-04	9.46191E-03
1.20558E-01	9.44946E-03	1.40472E-04	9.42314E-03
1.20780E-01	9.46590E-03	1.39030E-04	9.38459E-03
1.21002E-01	9.04261E-03	1.38275E-04	9.34627E-03
