Sample description: REMARK 265
Sample: REMARK 265  c= 0 mg/ml  Code: 
  9.008277e-02   2.875170e+00   6.029900e-02
  9.055211e-02   2.789920e+00   6.164150e-02
  9.102144e-02   2.699550e+00   6.042310e-02
  9.149077e-02   2.729250e+00   5.990610e-02
  9.196011e-02   2.653330e+00   6.002320e-02
  9.242944e-02   2.677320e+00   5.972290e-02
  9.289877e-02   2.660780e+00   6.073470e-02
  9.336810e-02   2.478510e+00   6.048480e-02
  9.383744e-02   2.530190e+00   5.798310e-02
  9.430677e-02   2.416690e+00   5.995680e-02
  9.477610e-02   2.465370e+00   6.021480e-02
  9.524543e-02   2.423780e+00   5.956180e-02
  9.571477e-02   2.320230e+00   5.801020e-02
  9.618410e-02   2.401360e+00   5.893880e-02
  9.665343e-02   2.442100e+00   5.960360e-02
  9.712276e-02   2.276010e+00   5.962530e-02
  9.759210e-02   2.333820e+00   5.754170e-02
  9.806143e-02   2.256110e+00   5.817210e-02
  9.853076e-02   2.246950e+00   5.893020e-02
  9.900009e-02   2.133170e+00   5.852720e-02
  9.946943e-02   2.104110e+00   5.759660e-02
  9.993876e-02   2.073180e+00   5.759210e-02
  1.004081e-01   2.140810e+00   5.796780e-02
  1.008774e-01   1.952580e+00   5.869220e-02
  1.013468e-01   1.865340e+00   5.720610e-02
  1.018161e-01   1.944950e+00   5.642670e-02
  1.022854e-01   2.024920e+00   5.849180e-02
  1.027548e-01   1.871230e+00   5.767570e-02
  1.032241e-01   1.895560e+00   5.765570e-02
  1.036934e-01   1.972190e+00   5.627110e-02
  1.041628e-01   1.821250e+00   5.711440e-02
  1.046321e-01   1.768300e+00   5.657610e-02
  1.051014e-01   1.778780e+00   5.728250e-02
  1.055708e-01   1.748640e+00   5.608460e-02
  1.060401e-01   1.799770e+00   5.631820e-02
  1.065094e-01   1.736030e+00   5.637980e-02
  1.069787e-01   1.776750e+00   5.696700e-02
  1.074481e-01   1.718630e+00   5.590840e-02
  1.079174e-01   1.649300e+00   5.545080e-02
  1.083867e-01   1.531430e+00   5.649750e-02
  1.088561e-01   1.573860e+00   5.615480e-02
  1.093254e-01   1.523510e+00   5.547210e-02
  1.097947e-01   1.707500e+00   5.647550e-02
  1.102641e-01   1.478060e+00   5.568830e-02
  1.107334e-01   1.504050e+00   5.580720e-02
  1.112027e-01   1.554860e+00   5.582000e-02
  1.116721e-01   1.422960e+00   5.432120e-02
  1.121414e-01   1.581560e+00   5.551880e-02
  1.126107e-01   1.379010e+00   5.501490e-02
  1.130801e-01   1.444510e+00   5.589000e-02
  1.135494e-01   1.387160e+00   5.418650e-02
  1.140187e-01   1.170850e+00   5.394400e-02
  1.144881e-01   1.275310e+00   5.510670e-02
  1.149574e-01   1.259820e+00   5.476670e-02
  1.154267e-01   1.397200e+00   5.408840e-02
  1.158961e-01   1.243320e+00   5.380720e-02
  1.163654e-01   1.147500e+00   5.481390e-02
  1.168347e-01   1.212740e+00   5.569940e-02
  1.173041e-01   1.094910e+00   5.329350e-02
  1.177734e-01   1.261480e+00   5.376470e-02
  1.182427e-01   1.247480e+00   5.360880e-02
  1.187121e-01   1.226150e+00   5.477420e-02
  1.191814e-01   1.326270e+00   5.441970e-02
  1.196507e-01   1.174630e+00   5.248620e-02
  1.201201e-01   1.119760e+00   5.503390e-02
  1.205894e-01   1.145070e+00   5.653260e-02
  1.210587e-01   1.137900e+00   5.736310e-02
  1.215281e-01   1.116950e+00   5.740860e-02
  1.219974e-01   1.062590e+00   5.815650e-02
  1.224667e-01   1.034190e+00   6.001810e-02
  1.229361e-01   1.011290e+00   6.040390e-02
  1.234054e-01   1.029300e+00   5.889490e-02
  1.238747e-01   9.795300e-01   6.105490e-02
  1.243441e-01   9.227240e-01   6.145920e-02
  1.248134e-01   1.017120e+00   6.184730e-02
  1.252827e-01   8.311510e-01   6.062710e-02
  1.257521e-01   9.536060e-01   6.190890e-02
  1.262214e-01   9.550180e-01   6.260950e-02
  1.266907e-01   9.089010e-01   6.126660e-02
  1.271601e-01   8.109990e-01   5.786280e-02
  1.276294e-01   8.828000e-01   5.660910e-02
  1.280987e-01   7.975130e-01   5.648940e-02
  1.285681e-01   9.336990e-01   5.665730e-02
  1.290374e-01   8.591650e-01   5.661540e-02
  1.295067e-01   8.887630e-01   5.355980e-02
  1.299760e-01   7.923510e-01   5.492750e-02
  1.304454e-01   7.472290e-01   5.415450e-02
  1.309147e-01   8.860780e-01   5.473690e-02
  1.313840e-01   7.617880e-01   5.260260e-02
  1.318534e-01   7.920680e-01   5.337000e-02
  1.323227e-01   7.284970e-01   5.275340e-02
  1.327920e-01   7.866610e-01   5.385150e-02
  1.332614e-01   7.255460e-01   5.216650e-02
  1.337307e-01   6.298430e-01   5.232890e-02
  1.342000e-01   8.859370e-01   5.298940e-02
  1.346694e-01   7.383870e-01   5.337770e-02
  1.351387e-01   6.608990e-01   5.261210e-02
  1.356080e-01   5.407820e-01   5.165730e-02
  1.360774e-01   6.496530e-01   5.229510e-02
  1.365467e-01   5.831220e-01   5.263130e-02
  1.370160e-01   5.954090e-01   5.218900e-02
  1.374854e-01   6.017340e-01   5.153180e-02
  1.379547e-01   6.795400e-01   5.190780e-02
  1.384240e-01   6.195170e-01   5.135890e-02
  1.388934e-01   5.691450e-01   5.330140e-02
  1.393627e-01   5.910990e-01   5.093860e-02
  1.398320e-01   5.392810e-01   5.107920e-02
  1.403014e-01   5.079130e-01   5.170820e-02
  1.407707e-01   5.826620e-01   5.181750e-02
  1.412400e-01   5.844110e-01   5.083850e-02
  1.417094e-01   5.421380e-01   5.014780e-02
  1.421787e-01   6.632000e-01   5.190170e-02
  1.426480e-01   5.588350e-01   5.117580e-02
  1.431174e-01   5.169340e-01   5.063270e-02
  1.435867e-01   4.985660e-01   4.997140e-02
  1.440560e-01   5.978020e-01   5.089470e-02
  1.445254e-01   5.988350e-01   5.103450e-02
  1.449947e-01   6.118270e-01   5.179520e-02
  1.454640e-01   5.372860e-01   4.987750e-02
  1.459334e-01   4.227330e-01   5.024520e-02
  1.464027e-01   4.969970e-01   5.089520e-02
  1.468720e-01   3.505140e-01   5.078310e-02
  1.473414e-01   4.492890e-01   4.920680e-02
  1.478107e-01   5.081390e-01   4.966040e-02
  1.482800e-01   5.405430e-01   5.074710e-02
  1.487494e-01   4.351140e-01   5.078930e-02
  1.492187e-01   4.596480e-01   4.877810e-02
  1.496880e-01   5.491930e-01   5.065260e-02
  1.501574e-01   5.532710e-01   5.218900e-02
  1.506267e-01   5.122780e-01   5.391220e-02
  1.510960e-01   3.152300e-01   5.301650e-02
  1.515654e-01   5.369680e-01   5.373180e-02
  1.520347e-01   4.062590e-01   5.493960e-02
  1.525040e-01   2.969100e-01   5.392560e-02
  1.529733e-01   3.191730e-01   5.227140e-02
  1.534427e-01   4.266490e-01   5.106360e-02
  1.539120e-01   4.925560e-01   5.122570e-02
  1.543813e-01   4.143090e-01   5.163320e-02
  1.548507e-01   3.881180e-01   5.064400e-02
  1.553200e-01   3.176560e-01   4.904050e-02
  1.557893e-01   3.493260e-01   4.898790e-02
  1.562587e-01   2.995530e-01   4.945560e-02
  1.567280e-01   3.897380e-01   4.911420e-02
  1.571973e-01   2.892510e-01   4.767920e-02
  1.576667e-01   2.698120e-01   4.862870e-02
  1.581360e-01   3.311770e-01   4.917280e-02
  1.586053e-01   3.396370e-01   4.939520e-02
  1.590747e-01   3.471420e-01   4.812180e-02
  1.595440e-01   3.754750e-01   4.865590e-02
  1.600133e-01   3.654530e-01   4.890350e-02
  1.604827e-01   3.336770e-01   4.884390e-02
  1.609520e-01   2.646640e-01   4.866420e-02
  1.614213e-01   3.995800e-01   4.790760e-02
  1.618907e-01   3.480360e-01   4.891660e-02
  1.623600e-01   3.879830e-01   4.876680e-02
  1.628293e-01   3.951430e-01   4.903430e-02
  1.632987e-01   3.093040e-01   4.743160e-02
  1.637680e-01   4.241110e-01   4.864000e-02
  1.642373e-01   3.445140e-01   4.835160e-02
  1.647067e-01   2.684270e-01   4.852410e-02
  1.651760e-01   3.372910e-01   4.698390e-02
  1.656453e-01   3.236460e-01   4.825740e-02
  1.661147e-01   2.980240e-01   4.796840e-02
  1.665840e-01   2.653250e-01   4.835480e-02
  1.670533e-01   3.054600e-01   4.762040e-02
  1.675227e-01   3.573180e-01   4.751180e-02
  1.679920e-01   2.713490e-01   4.746450e-02
  1.684613e-01   3.286430e-01   4.778770e-02
  1.689307e-01   1.726750e-01   4.721400e-02
  1.694000e-01   3.603750e-01   4.669450e-02
  1.698693e-01   3.043260e-01   4.735710e-02
  1.703387e-01   2.393340e-01   4.732200e-02
  1.708080e-01   2.876550e-01   4.719530e-02
  1.712773e-01   2.652560e-01   4.621220e-02
  1.717467e-01   2.472720e-01   4.723710e-02
  1.722160e-01   1.822850e-01   4.686860e-02
  1.726853e-01   2.429030e-01   4.765390e-02
  1.731547e-01   2.612580e-01   4.580860e-02
  1.736240e-01   2.755580e-01   4.629490e-02
  1.740933e-01   2.769470e-01   4.737050e-02
  1.745626e-01   3.877770e-01   4.722060e-02
  1.750320e-01   2.776910e-01   4.585000e-02
  1.755013e-01   4.049580e-01   4.652720e-02
  1.759706e-01   2.898850e-01   4.665960e-02
  1.764400e-01   2.978910e-01   4.640190e-02
  1.769093e-01   1.997070e-01   4.603390e-02
  1.773786e-01   1.362970e-01   4.572120e-02
  1.778480e-01   2.202730e-01   4.696290e-02
  1.783173e-01   2.124370e-01   4.612710e-02
  1.787866e-01   3.140620e-01   4.625410e-02
  1.792560e-01   1.922620e-01   4.548790e-02
  1.797253e-01   2.936340e-01   4.611320e-02
  1.801946e-01   1.853740e-01   4.578690e-02
  1.806640e-01   2.072890e-01   4.666700e-02
  1.811333e-01   2.186550e-01   4.504850e-02
  1.816026e-01   2.485760e-01   4.525580e-02
  1.820720e-01   2.035420e-01   4.591540e-02
  1.825413e-01   2.441130e-01   4.611350e-02
  1.830106e-01   3.259180e-01   4.458030e-02
  1.834800e-01   1.146070e-01   4.510620e-02
  1.839493e-01   2.823530e-01   4.543950e-02
  1.844186e-01   3.051010e-01   4.652390e-02
  1.848880e-01   1.116450e-01   4.463440e-02
  1.853573e-01   2.385830e-01   4.482190e-02
  1.858266e-01   1.778670e-01   4.544630e-02
  1.862960e-01   1.870870e-01   4.535950e-02
  1.867653e-01   3.093980e-01   4.474940e-02
  1.872346e-01   1.133140e-01   4.494210e-02
  1.877040e-01   2.321970e-01   4.512330e-02
  1.881733e-01   2.076100e-01   4.496310e-02
  1.886426e-01   1.292420e-01   4.503630e-02
  1.891120e-01   1.332670e-01   4.465090e-02
  1.895813e-01   1.857880e-01   4.440550e-02
  1.900506e-01   2.502470e-01   4.518140e-02
  1.905200e-01   1.797280e-01   4.509940e-02
  1.909893e-01   1.597240e-01   4.397290e-02
  1.914586e-01   2.153270e-01   4.462110e-02
  1.919280e-01   1.691320e-01   4.479310e-02
  1.923973e-01   1.461520e-01   4.477520e-02
  1.928666e-01   1.435400e-01   4.379480e-02
  1.933360e-01   1.897710e-01   4.420950e-02
  1.938053e-01   1.951800e-01   4.410680e-02
  1.942746e-01   1.799450e-01   4.426580e-02
  1.947440e-01   1.983980e-01   4.353000e-02
  1.952133e-01   1.450980e-01   4.387480e-02
  1.956826e-01   1.175570e-01   4.385850e-02
  1.961520e-01   1.651270e-01   4.400400e-02
  1.966213e-01   1.687820e-01   4.360840e-02
  1.970906e-01   2.009160e-01   4.340660e-02
  1.975599e-01   3.392430e-01   4.419620e-02
  1.980293e-01   2.093760e-01   4.402020e-02
  1.984986e-01   9.865280e-02   4.421740e-02
  1.989679e-01   1.883610e-01   4.295430e-02
  1.994373e-01   9.149650e-02   4.405890e-02
  1.999066e-01   1.790890e-01   4.345070e-02
  2.003759e-01   1.462820e-01   4.426050e-02
  2.008453e-01   1.587390e-01   4.463800e-02
  2.013146e-01   1.577820e-01   4.673520e-02
  2.017839e-01   2.789300e-01   4.632630e-02
  2.022533e-01   1.959450e-01   4.698790e-02
  2.027226e-01   1.684080e-01   4.783270e-02
  2.031919e-01   1.298340e-01   4.783530e-02
  2.036613e-01   7.581540e-02   4.759090e-02
  2.041306e-01   2.147600e-01   4.849520e-02
  2.045999e-01   3.007030e-01   4.887270e-02
  2.050693e-01   1.443950e-01   4.849700e-02
  2.055386e-01   2.806930e-01   4.862000e-02
  2.060079e-01   3.438900e-01   4.895700e-02
  2.064773e-01   1.518420e-01   4.879090e-02
  2.069466e-01   1.470410e-01   4.844900e-02
  2.074159e-01   1.473970e-01   4.691650e-02
  2.078853e-01   1.427080e-01   4.679600e-02
  2.083546e-01   1.783670e-01   4.597220e-02
  2.088239e-01   1.164320e-01   4.446570e-02
  2.092933e-01   2.166150e-01   4.450860e-02
  2.097626e-01   1.332110e-01   4.454830e-02
  2.102319e-01   1.607320e-01   4.460020e-02
  2.107013e-01   2.432470e-01   4.361980e-02
  2.111706e-01   7.528860e-02   4.371750e-02
  2.116399e-01   4.635010e-02   4.412340e-02
  2.121093e-01   9.216410e-02   4.404070e-02
  2.125786e-01   1.978070e-01   4.333680e-02
  2.130479e-01   7.700810e-02   4.365130e-02
  2.135173e-01   1.625210e-01   4.322510e-02
  2.139866e-01   1.493130e-01   4.347560e-02
  2.144559e-01   6.085910e-02   4.320550e-02
  2.149253e-01   6.926250e-02   4.323610e-02
  2.153946e-01   1.433920e-01   4.330950e-02
  2.158639e-01   1.590250e-01   4.334110e-02
  2.163333e-01   1.926950e-01   4.349900e-02
  2.168026e-01   1.943410e-01   4.312300e-02
  2.172719e-01   4.223050e-02   4.279430e-02
  2.177413e-01   1.770190e-01   4.275750e-02
  2.182106e-01   7.510280e-02   4.346400e-02
  2.186799e-01   8.011980e-02   4.224150e-02
  2.191493e-01   1.436580e-01   4.272530e-02
  2.196186e-01   5.488460e-02   4.263270e-02
  2.200879e-01   8.707410e-02   4.311490e-02
  2.205572e-01   1.316770e-01   4.215700e-02
  2.210266e-01   1.999470e-01   4.232670e-02
  2.214959e-01   1.436430e-01   4.276430e-02
  2.219652e-01   8.181350e-02   4.265640e-02
  2.224346e-01   1.652450e-01   4.188490e-02
  2.229039e-01   8.579130e-02   4.217780e-02
  2.233732e-01   2.071850e-01   4.247090e-02
  2.238426e-01   6.762460e-02   4.241660e-02
  2.243119e-01   1.439140e-01   4.170520e-02
  2.247812e-01   2.791330e-01   4.189560e-02
  2.252506e-01   2.638280e-01   4.187740e-02
  2.257199e-01   1.716850e-01   4.203410e-02
  2.261892e-01   1.255660e-01   4.181880e-02
  2.266586e-01   1.821920e-01   4.160260e-02
  2.271279e-01   7.335730e-02   4.171690e-02
  2.275972e-01   6.418220e-02   4.262400e-02
  2.280666e-01   1.589450e-01   4.180580e-02
  2.285359e-01   1.005620e-01   4.087320e-02
  2.290052e-01   1.825660e-01   4.175900e-02
  2.294746e-01   8.512200e-02   4.162220e-02
  2.299439e-01   3.784030e-02   4.169030e-02
  2.304132e-01   1.139530e-01   4.082090e-02
  2.308826e-01   6.429760e-02   4.142680e-02
  2.313519e-01  -1.880090e-02   4.146730e-02
  2.318212e-01   4.403080e-02   4.156450e-02
  2.322906e-01   7.183460e-02   4.061580e-02
  2.327599e-01   1.176440e-01   4.133830e-02
  2.332292e-01   1.153580e-01   4.130220e-02
  2.336986e-01   1.419970e-01   4.140820e-02
  2.341679e-01   1.591570e-01   4.067570e-02
  2.346372e-01   1.114900e-01   4.077640e-02
  2.351066e-01   9.309220e-02   4.130430e-02
  2.355759e-01   1.172440e-01   4.085820e-02
  2.360452e-01   1.079920e-01   4.112440e-02
  2.365146e-01  -5.632310e-03   4.009990e-02
  2.369839e-01   2.915050e-02   4.097140e-02
  2.374532e-01   1.091130e-01   4.121520e-02
  2.379226e-01   8.071980e-02   4.111980e-02
  2.383919e-01   1.208010e-01   4.015470e-02
  2.388612e-01   7.477980e-02   4.112890e-02
  2.393306e-01   3.444240e-02   4.069260e-02
  2.397999e-01   9.719700e-02   4.081530e-02
  2.402692e-01   1.491920e-01   3.995610e-02
  2.407386e-01   1.556370e-01   4.051680e-02
  2.412079e-01   9.524120e-02   4.053650e-02
  2.416772e-01   1.498840e-01   4.056890e-02
  2.421466e-01   4.062750e-02   3.982170e-02
  2.426159e-01   8.883570e-02   4.033570e-02
  2.430852e-01   9.022890e-02   4.049290e-02
  2.435545e-01   1.461330e-01   4.013530e-02
  2.440239e-01   1.066500e-01   3.996020e-02
  2.444932e-01   1.445230e-01   3.994420e-02
  2.449625e-01   4.210600e-02   4.010620e-02
  2.454319e-01  -1.724210e-03   4.006310e-02
  2.459012e-01  -1.654240e-02   3.994850e-02
  2.463705e-01   1.166080e-01   3.939720e-02
  2.468399e-01   1.271820e-01   3.977080e-02
  2.473092e-01   1.041760e-01   4.038530e-02
  2.477785e-01   1.296990e-01   4.051410e-02
  2.482479e-01   1.015340e-01   3.954420e-02
  2.487172e-01   6.833690e-02   3.966890e-02
  2.491865e-01   9.823520e-02   3.998900e-02
  2.496559e-01   2.524030e-02   3.953500e-02
  2.501252e-01   6.926660e-02   3.939140e-02
  2.505945e-01   3.448800e-02   3.915000e-02
  2.510639e-01   8.692090e-02   3.975630e-02
  2.515332e-01   1.099730e-01   3.941590e-02
  2.520025e-01   2.586820e-02   3.905070e-02
  2.524719e-01   2.343210e-01   3.886850e-02
  2.529412e-01   2.017970e-01   3.927780e-02
  2.534105e-01   6.167730e-02   3.948270e-02
  2.538799e-01   1.448210e-01   3.902690e-02
  2.543492e-01   1.211860e-01   3.856680e-02
  2.548185e-01   1.163770e-01   3.916720e-02
  2.552879e-01   1.502930e-01   3.963880e-02
  2.557572e-01   1.100110e-01   3.926830e-02
  2.562265e-01   1.545210e-01   3.823960e-02
  2.566959e-01   8.674340e-02   3.910020e-02
  2.571652e-01   6.111780e-02   3.942380e-02
  2.576345e-01   8.186230e-02   3.936160e-02
  2.581039e-01   5.149970e-02   3.904440e-02
  2.585732e-01   4.095520e-02   3.882140e-02
  2.590425e-01   1.159710e-01   3.911490e-02
  2.595119e-01   1.409000e-01   3.944850e-02
  2.599812e-01   1.093440e-01   3.852210e-02
  2.604505e-01   1.737190e-01   3.864520e-02
  2.609199e-01   1.319750e-01   3.903390e-02
  2.613892e-01   4.401950e-02   3.937250e-02
  2.618585e-01   8.934560e-02   3.834590e-02
  2.623279e-01   6.788840e-02   3.875650e-02
  2.627972e-01   1.067430e-01   3.909530e-02
  2.632665e-01  -9.849560e-03   3.891880e-02
  2.637359e-01   1.218800e-01   3.899010e-02
  2.642052e-01   1.577530e-01   3.863970e-02
  2.646745e-01  -8.108200e-03   3.828680e-02
  2.651438e-01   3.948040e-02   3.866660e-02
  2.656132e-01   1.150390e-02   3.880070e-02
  2.660825e-01   7.944270e-02   3.767870e-02
  2.665518e-01   9.809890e-02   3.820770e-02
  2.670212e-01   1.273340e-01   3.960830e-02
  2.674905e-01   7.245920e-02   3.857150e-02
  2.679598e-01   4.649300e-02   3.750420e-02
  2.684292e-01   5.209950e-02   3.869900e-02
  2.688985e-01   1.879540e-02   3.846810e-02
  2.693678e-01   5.833860e-02   3.846820e-02
  2.698372e-01   7.606290e-02   3.760170e-02
  2.703065e-01   8.052840e-02   3.813770e-02
  2.707758e-01   5.670830e-02   3.813210e-02
  2.712452e-01   7.349190e-02   3.806670e-02
  2.717145e-01   6.711190e-02   3.753250e-02
  2.721838e-01   7.797180e-02   3.793700e-02
  2.726532e-01   8.294070e-02   3.797320e-02
  2.731225e-01   2.146300e-01   3.825620e-02
