Sample description: REMARK 265
Sample: REMARK 265  c= 0 mg/ml  Code: 
  3.094686e-02   1.938200e+01   8.964620e-02
  3.141619e-02   1.923480e+01   9.221250e-02
  3.188553e-02   1.879700e+01   8.546410e-02
  3.235486e-02   1.861020e+01   8.670790e-02
  3.282419e-02   1.819420e+01   8.631930e-02
  3.329353e-02   1.805620e+01   8.779100e-02
  3.376286e-02   1.775870e+01   8.257670e-02
  3.423219e-02   1.793190e+01   8.352580e-02
  3.470152e-02   1.739720e+01   8.508120e-02
  3.517086e-02   1.704300e+01   8.790870e-02
  3.564019e-02   1.701100e+01   8.658890e-02
  3.610952e-02   1.658840e+01   8.583330e-02
  3.657885e-02   1.633930e+01   8.875400e-02
  3.704819e-02   1.599870e+01   9.020000e-02
  3.751752e-02   1.590410e+01   9.231630e-02
  3.798685e-02   1.537070e+01   8.739780e-02
  3.845618e-02   1.520370e+01   9.161240e-02
  3.892552e-02   1.491330e+01   9.148060e-02
  3.939485e-02   1.483440e+01   9.252610e-02
  3.986418e-02   1.451810e+01   9.308670e-02
  4.033351e-02   1.423730e+01   9.673950e-02
  4.080285e-02   1.399120e+01   9.997430e-02
  4.127218e-02   1.357740e+01   9.910410e-02
  4.174151e-02   1.329680e+01   1.005330e-01
  4.221085e-02   1.325590e+01   1.023850e-01
  4.268018e-02   1.309830e+01   1.066220e-01
  4.314951e-02   1.260460e+01   1.087180e-01
  4.361884e-02   1.291210e+01   1.075740e-01
  4.408818e-02   1.241030e+01   1.086290e-01
  4.455751e-02   1.234110e+01   1.113410e-01
  4.502684e-02   1.201830e+01   1.118610e-01
  4.549617e-02   1.159650e+01   1.137820e-01
  4.596551e-02   1.155090e+01   1.117450e-01
  4.643484e-02   1.158890e+01   1.076340e-01
  4.690417e-02   1.134370e+01   1.056570e-01
  4.737350e-02   1.109730e+01   1.017100e-01
  4.784284e-02   1.065670e+01   1.017720e-01
  4.831217e-02   1.049280e+01   1.011320e-01
  4.878150e-02   1.018740e+01   9.971050e-02
  4.925083e-02   1.019570e+01   1.027610e-01
  4.972017e-02   9.865960e+00   9.903180e-02
  5.018950e-02   9.715060e+00   9.507190e-02
  5.065883e-02   9.598390e+00   9.594420e-02
  5.112817e-02   9.275380e+00   9.782000e-02
  5.159750e-02   9.310350e+00   9.907510e-02
  5.206683e-02   9.202520e+00   9.186760e-02
  5.253616e-02   8.984980e+00   9.422160e-02
  5.300550e-02   9.108230e+00   9.577290e-02
  5.347483e-02   8.705510e+00   9.381840e-02
  5.394416e-02   8.500100e+00   9.052420e-02
  5.441349e-02   8.498300e+00   9.153610e-02
  5.488283e-02   8.221230e+00   9.329130e-02
  5.535216e-02   8.099090e+00   9.303990e-02
  5.582149e-02   8.117410e+00   8.712990e-02
  5.629082e-02   7.676030e+00   8.793770e-02
  5.676016e-02   7.571430e+00   8.811840e-02
  5.722949e-02   7.445700e+00   8.871370e-02
  5.769882e-02   7.399600e+00   8.734430e-02
  5.816816e-02   7.360200e+00   8.554370e-02
  5.863749e-02   7.224790e+00   8.564120e-02
  5.910682e-02   7.077430e+00   8.967760e-02
  5.957615e-02   6.969450e+00   8.450070e-02
  6.004549e-02   6.805370e+00   8.367330e-02
  6.051482e-02   6.810590e+00   8.483550e-02
  6.098415e-02   6.673430e+00   8.591140e-02
  6.145348e-02   6.442170e+00   8.367820e-02
  6.192282e-02   6.490820e+00   8.348280e-02
  6.239215e-02   6.256130e+00   8.337910e-02
  6.286148e-02   6.281880e+00   8.435680e-02
  6.333081e-02   5.993070e+00   8.444640e-02
  6.380015e-02   5.767680e+00   8.005360e-02
  6.426948e-02   5.963310e+00   8.322180e-02
  6.473881e-02   5.779950e+00   8.265100e-02
  6.520814e-02   5.593460e+00   8.261920e-02
  6.567748e-02   5.746140e+00   8.055510e-02
  6.614681e-02   5.560120e+00   7.979510e-02
  6.661614e-02   5.335560e+00   8.079980e-02
  6.708548e-02   5.353590e+00   8.199510e-02
  6.755481e-02   5.231500e+00   8.059200e-02
  6.802414e-02   5.118630e+00   8.092370e-02
  6.849347e-02   5.019210e+00   8.030550e-02
  6.896281e-02   4.999060e+00   8.094590e-02
  6.943214e-02   4.894870e+00   7.934510e-02
  6.990147e-02   4.816460e+00   7.778760e-02
  7.037080e-02   4.710030e+00   8.034030e-02
  7.084014e-02   4.784670e+00   7.886040e-02
  7.130947e-02   4.536930e+00   7.972610e-02
  7.177880e-02   4.549120e+00   7.785660e-02
  7.224813e-02   4.506880e+00   7.736380e-02
  7.271747e-02   4.337980e+00   7.945760e-02
  7.318680e-02   4.429160e+00   7.879440e-02
  7.365613e-02   4.396490e+00   7.702010e-02
  7.412546e-02   4.348660e+00   7.613970e-02
  7.459480e-02   4.167650e+00   7.739690e-02
  7.506413e-02   4.203530e+00   7.678450e-02
  7.553346e-02   4.132390e+00   7.714230e-02
  7.600280e-02   4.002020e+00   7.531280e-02
  7.647213e-02   3.922410e+00   7.551280e-02
  7.694146e-02   4.007610e+00   7.859890e-02
  7.741079e-02   3.746210e+00   7.566780e-02
  7.788013e-02   3.756100e+00   7.406830e-02
  7.834946e-02   3.798510e+00   7.474640e-02
  7.881879e-02   3.689030e+00   7.634490e-02
  7.928812e-02   3.727950e+00   7.658260e-02
  7.975746e-02   3.637290e+00   7.422880e-02
  8.022679e-02   3.479490e+00   7.446380e-02
  8.069612e-02   3.487990e+00   7.573770e-02
  8.116545e-02   3.530510e+00   7.474370e-02
  8.163479e-02   3.377400e+00   7.284190e-02
  8.210412e-02   3.333580e+00   7.259920e-02
  8.257345e-02   3.424630e+00   7.441470e-02
  8.304279e-02   3.368500e+00   7.384320e-02
  8.351212e-02   3.163220e+00   7.391660e-02
  8.398145e-02   3.062830e+00   7.161120e-02
  8.445078e-02   3.244470e+00   7.418950e-02
  8.492012e-02   3.106070e+00   7.313740e-02
  8.538945e-02   2.853690e+00   7.275170e-02
  8.585878e-02   3.119340e+00   7.112790e-02
  8.632811e-02   3.015890e+00   7.134070e-02
  8.679745e-02   3.025800e+00   7.260140e-02
  8.726678e-02   2.843110e+00   7.234790e-02
  8.773611e-02   3.031340e+00   7.082950e-02
  8.820544e-02   2.913410e+00   7.100290e-02
  8.867478e-02   2.705880e+00   7.277110e-02
  8.914411e-02   2.967660e+00   7.166470e-02
  8.961344e-02   2.581870e+00   6.992720e-02
  9.008277e-02   2.675870e+00   7.020040e-02
  9.055211e-02   2.748040e+00   7.131180e-02
  9.102144e-02   2.481620e+00   7.025570e-02
  9.149077e-02   2.498910e+00   6.974600e-02
  9.196011e-02   2.622330e+00   6.990750e-02
  9.242944e-02   2.498080e+00   7.000120e-02
  9.289877e-02   2.436580e+00   7.065760e-02
  9.336810e-02   2.372640e+00   7.042400e-02
  9.383744e-02   2.276680e+00   6.767560e-02
  9.430677e-02   2.371430e+00   6.964590e-02
  9.477610e-02   2.186840e+00   6.942310e-02
  9.524543e-02   2.221620e+00   6.990480e-02
  9.571477e-02   2.295450e+00   6.735690e-02
  9.618410e-02   2.205990e+00   6.909320e-02
  9.665343e-02   2.216390e+00   6.970110e-02
  9.712276e-02   2.069850e+00   6.877340e-02
  9.759210e-02   2.033000e+00   6.682200e-02
  9.806143e-02   2.097070e+00   6.814620e-02
  9.853076e-02   2.088300e+00   6.863040e-02
  9.900009e-02   2.196440e+00   6.825590e-02
  9.946943e-02   1.931260e+00   6.673020e-02
  9.993876e-02   2.113700e+00   6.714310e-02
  1.004081e-01   1.955690e+00   6.747410e-02
  1.008774e-01   1.789420e+00   6.808450e-02
  1.013468e-01   1.884620e+00   6.663030e-02
  1.018161e-01   1.821510e+00   6.574020e-02
  1.022854e-01   1.715240e+00   6.709460e-02
  1.027548e-01   1.806020e+00   6.693360e-02
  1.032241e-01   1.793670e+00   6.711670e-02
  1.036934e-01   1.625150e+00   6.517690e-02
  1.041628e-01   1.757100e+00   6.709110e-02
  1.046321e-01   1.672210e+00   6.583510e-02
  1.051014e-01   1.751670e+00   6.643680e-02
  1.055708e-01   1.684890e+00   6.587210e-02
  1.060401e-01   1.598420e+00   6.637880e-02
  1.065094e-01   1.626360e+00   6.545780e-02
  1.069787e-01   1.520710e+00   6.668430e-02
  1.074481e-01   1.545040e+00   6.642790e-02
  1.079174e-01   1.520580e+00   6.494570e-02
  1.083867e-01   1.469850e+00   6.535200e-02
  1.088561e-01   1.468500e+00   6.536490e-02
  1.093254e-01   1.513170e+00   6.644310e-02
  1.097947e-01   1.348730e+00   6.381360e-02
  1.102641e-01   1.411730e+00   6.444120e-02
  1.107334e-01   1.522770e+00   6.495280e-02
  1.112027e-01   1.386300e+00   6.472900e-02
  1.116721e-01   1.380710e+00   6.413400e-02
  1.121414e-01   1.353170e+00   6.448170e-02
  1.126107e-01   1.327490e+00   6.483790e-02
  1.130801e-01   1.324160e+00   6.461200e-02
  1.135494e-01   1.244840e+00   6.297780e-02
  1.140187e-01   1.181140e+00   6.283870e-02
  1.144881e-01   1.233510e+00   6.394020e-02
  1.149574e-01   1.189340e+00   6.368520e-02
  1.154267e-01   1.187940e+00   6.246620e-02
  1.158961e-01   1.122250e+00   6.247300e-02
  1.163654e-01   1.180240e+00   6.480410e-02
  1.168347e-01   1.081400e+00   6.473290e-02
  1.173041e-01   1.140250e+00   6.208580e-02
  1.177734e-01   1.062390e+00   6.194350e-02
  1.182427e-01   1.179400e+00   6.236830e-02
  1.187121e-01   1.073110e+00   6.358900e-02
  1.191814e-01   1.002170e+00   6.260110e-02
  1.196507e-01   1.024790e+00   6.093350e-02
  1.201201e-01   1.146460e+00   6.355590e-02
  1.205894e-01   1.147430e+00   6.594890e-02
  1.210587e-01   8.943730e-01   6.650570e-02
  1.215281e-01   1.013500e+00   6.701040e-02
  1.219974e-01   1.025290e+00   6.772440e-02
  1.224667e-01   1.035670e+00   7.082250e-02
  1.229361e-01   8.662230e-01   6.973160e-02
  1.234054e-01   1.039620e+00   6.861690e-02
  1.238747e-01   9.210960e-01   7.086250e-02
  1.243441e-01   8.433110e-01   7.138670e-02
  1.248134e-01   9.346240e-01   7.179500e-02
  1.252827e-01   8.507150e-01   7.026840e-02
  1.257521e-01   9.001730e-01   7.319120e-02
  1.262214e-01   7.920560e-01   7.271420e-02
  1.266907e-01   8.144950e-01   7.051950e-02
  1.271601e-01   7.993110e-01   6.736750e-02
  1.276294e-01   8.952640e-01   6.579000e-02
  1.280987e-01   9.413610e-01   6.589360e-02
  1.285681e-01   7.647480e-01   6.562050e-02
  1.290374e-01   8.196570e-01   6.494320e-02
  1.295067e-01   7.606410e-01   6.433760e-02
  1.299760e-01   5.963660e-01   6.438590e-02
  1.304454e-01   6.288300e-01   6.345090e-02
  1.309147e-01   6.075700e-01   6.268800e-02
  1.313840e-01   7.243920e-01   6.177610e-02
  1.318534e-01   6.628620e-01   6.303070e-02
  1.323227e-01   6.951020e-01   6.141040e-02
  1.327920e-01   7.834550e-01   6.233660e-02
  1.332614e-01   6.426100e-01   6.106290e-02
  1.337307e-01   6.757690e-01   6.090030e-02
  1.342000e-01   6.459140e-01   6.129270e-02
  1.346694e-01   6.915300e-01   6.140340e-02
  1.351387e-01   6.271130e-01   6.091680e-02
  1.356080e-01   4.861460e-01   5.990890e-02
  1.360774e-01   6.008700e-01   6.102710e-02
  1.365467e-01   6.851200e-01   6.124080e-02
  1.370160e-01   6.473140e-01   6.071830e-02
  1.374854e-01   6.907520e-01   5.959740e-02
  1.379547e-01   5.420370e-01   5.976340e-02
  1.384240e-01   5.601130e-01   5.978790e-02
  1.388934e-01   6.758210e-01   6.126010e-02
  1.393627e-01   6.052460e-01   5.930650e-02
  1.398320e-01   5.170360e-01   5.904810e-02
  1.403014e-01   4.812730e-01   6.057020e-02
  1.407707e-01   5.997150e-01   5.997800e-02
  1.412400e-01   4.387180e-01   5.912550e-02
  1.417094e-01   5.252840e-01   5.823410e-02
  1.421787e-01   5.889300e-01   6.022540e-02
  1.426480e-01   5.312150e-01   5.947110e-02
  1.431174e-01   5.356100e-01   5.877570e-02
  1.435867e-01   4.865790e-01   5.795100e-02
  1.440560e-01   6.394360e-01   5.884300e-02
  1.445254e-01   4.119090e-01   5.954030e-02
  1.449947e-01   4.555070e-01   5.929710e-02
  1.454640e-01   4.684830e-01   5.715680e-02
  1.459334e-01   6.095580e-01   5.928370e-02
  1.464027e-01   4.927190e-01   5.891480e-02
  1.468720e-01   5.251750e-01   5.892240e-02
  1.473414e-01   4.236150e-01   5.705140e-02
  1.478107e-01   3.690170e-01   5.745260e-02
  1.482800e-01   5.410280e-01   5.872410e-02
  1.487494e-01   2.795440e-01   5.837740e-02
  1.492187e-01   3.826600e-01   5.675660e-02
  1.496880e-01   3.877360e-01   5.862100e-02
  1.501574e-01   2.959220e-01   6.141160e-02
  1.506267e-01   3.721820e-01   6.303430e-02
  1.510960e-01   4.264580e-01   6.147830e-02
  1.515654e-01   2.822700e-01   6.271030e-02
  1.520347e-01   4.101030e-01   6.413340e-02
  1.525040e-01   4.906060e-01   6.429110e-02
  1.529733e-01   3.066780e-01   6.076250e-02
  1.534427e-01   3.165140e-01   5.993220e-02
  1.539120e-01   3.228370e-01   5.933290e-02
  1.543813e-01   3.785140e-01   6.027420e-02
  1.548507e-01   3.139910e-01   5.886050e-02
  1.553200e-01   3.205480e-01   5.705440e-02
  1.557893e-01   3.841140e-01   5.694860e-02
  1.562587e-01   2.574210e-01   5.759320e-02
  1.567280e-01   3.307460e-01   5.702950e-02
  1.571973e-01   4.594060e-01   5.594440e-02
  1.576667e-01   3.433370e-01   5.642960e-02
  1.581360e-01   4.172810e-01   5.727160e-02
  1.586053e-01   3.725900e-01   5.737990e-02
  1.590747e-01   2.398460e-01   5.578320e-02
  1.595440e-01   2.958470e-01   5.662650e-02
  1.600133e-01   2.953050e-01   5.675140e-02
  1.604827e-01   2.538750e-01   5.739990e-02
  1.609520e-01   2.993050e-01   5.648940e-02
  1.614213e-01   2.707890e-01   5.598290e-02
  1.618907e-01   3.406810e-01   5.647600e-02
  1.623600e-01   3.280130e-01   5.618330e-02
  1.628293e-01   2.157930e-01   5.694860e-02
  1.632987e-01   3.570120e-01   5.446790e-02
  1.637680e-01   3.575780e-01   5.636140e-02
  1.642373e-01   1.558700e-01   5.579910e-02
  1.647067e-01   2.143830e-01   5.683790e-02
  1.651760e-01   3.762370e-01   5.484360e-02
  1.656453e-01   2.546210e-01   5.612170e-02
  1.661147e-01   3.143630e-01   5.576520e-02
  1.665840e-01   3.004220e-01   5.595670e-02
  1.670533e-01   1.929760e-01   5.460150e-02
  1.675227e-01   1.930580e-01   5.474720e-02
  1.679920e-01   1.875010e-01   5.513110e-02
  1.684613e-01   2.276710e-01   5.557400e-02
  1.689307e-01   1.384270e-01   5.536620e-02
  1.694000e-01   4.015380e-02   5.465000e-02
  1.698693e-01   1.906480e-01   5.524000e-02
  1.703387e-01   2.823540e-01   5.507000e-02
  1.708080e-01   3.004100e-01   5.477990e-02
  1.712773e-01   1.244770e-01   5.410420e-02
  1.717467e-01   1.792270e-01   5.589350e-02
  1.722160e-01   1.907190e-01   5.413060e-02
  1.726853e-01   2.285520e-01   5.542770e-02
  1.731547e-01   1.674600e-01   5.311240e-02
  1.736240e-01   2.106860e-01   5.419860e-02
  1.740933e-01   1.630260e-01   5.451520e-02
  1.745626e-01   2.081190e-01   5.475460e-02
  1.750320e-01   9.061100e-02   5.356960e-02
  1.755013e-01   1.918600e-01   5.339750e-02
  1.759706e-01   2.250050e-01   5.424480e-02
  1.764400e-01   5.346050e-02   5.385090e-02
  1.769093e-01   2.031950e-01   5.344920e-02
  1.773786e-01   1.509780e-01   5.316830e-02
  1.778480e-01   1.578360e-01   5.375980e-02
  1.783173e-01   1.190820e-01   5.351130e-02
  1.787866e-01   7.340400e-02   5.357700e-02
  1.792560e-01   1.240580e-01   5.331230e-02
  1.797253e-01   1.558770e-01   5.358430e-02
  1.801946e-01   1.756330e-01   5.311440e-02
  1.806640e-01   2.683190e-01   5.448530e-02
  1.811333e-01   1.523080e-01   5.209180e-02
  1.816026e-01   1.605220e-01   5.264640e-02
  1.820720e-01   1.627300e-01   5.321680e-02
  1.825413e-01   2.990780e-02   5.358510e-02
  1.830106e-01   2.062070e-01   5.184370e-02
  1.834800e-01   1.783690e-01   5.246030e-02
  1.839493e-01   2.136480e-01   5.288480e-02
  1.844186e-01   1.172390e-01   5.329500e-02
  1.848880e-01   1.697510e-01   5.297720e-02
  1.853573e-01   1.299310e-01   5.207720e-02
  1.858266e-01   7.848180e-02   5.292920e-02
  1.862960e-01   5.303280e-02   5.322750e-02
  1.867653e-01   9.406580e-02   5.182930e-02
  1.872346e-01   9.289600e-02   5.236650e-02
  1.877040e-01   1.122930e-01   5.212030e-02
  1.881733e-01   1.467300e-01   5.231050e-02
  1.886426e-01   1.303320e-01   5.268060e-02
  1.891120e-01   1.886680e-01   5.141480e-02
  1.895813e-01   1.777130e-01   5.162410e-02
  1.900506e-01   1.087870e-01   5.231760e-02
  1.905200e-01   1.089990e-01   5.226850e-02
  1.909893e-01   2.320870e-01   5.075910e-02
  1.914586e-01   1.142090e-01   5.175630e-02
  1.919280e-01   1.948030e-01   5.228750e-02
  1.923973e-01   1.234020e-01   5.205330e-02
  1.928666e-01   1.621660e-01   5.079380e-02
  1.933360e-01   1.746040e-01   5.160650e-02
  1.938053e-01   1.521890e-01   5.115590e-02
  1.942746e-01   1.752580e-01   5.125370e-02
  1.947440e-01   3.480680e-02   5.055680e-02
  1.952133e-01   7.224930e-02   5.046470e-02
  1.956826e-01   7.991140e-02   5.171680e-02
  1.961520e-01   2.464710e-01   5.153870e-02
  1.966213e-01  -1.575660e-02   5.054450e-02
  1.970906e-01   1.299680e-01   5.041850e-02
  1.975599e-01   1.366530e-01   5.079680e-02
  1.980293e-01   1.023880e-01   5.136910e-02
  1.984986e-01   1.261830e-01   5.121060e-02
  1.989679e-01   4.960700e-02   4.992350e-02
  1.994373e-01  -4.951810e-03   5.088140e-02
  1.999066e-01   9.158280e-02   5.040410e-02
  2.003759e-01   1.445260e-01   5.119160e-02
  2.008453e-01   1.588530e-01   5.191680e-02
  2.013146e-01   4.649960e-02   5.353370e-02
  2.017839e-01   7.357840e-02   5.466280e-02
  2.022533e-01   1.036190e-01   5.507150e-02
  2.027226e-01   2.192820e-02   5.554770e-02
  2.031919e-01   7.516690e-02   5.673450e-02
  2.036613e-01   1.210860e-01   5.540480e-02
  2.041306e-01   2.211280e-02   5.587670e-02
  2.045999e-01   8.691810e-02   5.601460e-02
  2.050693e-01   1.105770e-01   5.631920e-02
  2.055386e-01   2.853730e-01   5.726930e-02
  2.060079e-01   1.844830e-01   5.733030e-02
  2.064773e-01   1.294480e-01   5.743590e-02
  2.069466e-01   7.837370e-02   5.582020e-02
  2.074159e-01   8.521040e-02   5.494290e-02
  2.078853e-01   7.147700e-02   5.353390e-02
  2.083546e-01   1.153600e-01   5.320100e-02
  2.088239e-01   1.914120e-01   5.163570e-02
  2.092933e-01   1.763120e-01   5.512290e-02
  2.097626e-01   4.913320e-02   5.149560e-02
  2.102319e-01   3.992020e-02   5.207550e-02
  2.107013e-01   1.072210e-01   5.041280e-02
  2.111706e-01   1.859870e-01   5.091560e-02
  2.116399e-01   1.129820e-01   5.166300e-02
  2.121093e-01   9.339970e-02   5.163480e-02
  2.125786e-01   4.251330e-02   5.028060e-02
  2.130479e-01   6.294320e-02   5.062370e-02
  2.135173e-01   6.058160e-02   5.067570e-02
  2.139866e-01   1.244290e-01   5.042220e-02
  2.144559e-01   1.031430e-01   5.030820e-02
  2.149253e-01   7.962420e-02   5.115180e-02
  2.153946e-01   1.468760e-01   5.007240e-02
  2.158639e-01   6.155380e-02   5.010620e-02
  2.163333e-01   1.364010e-01   5.018460e-02
  2.168026e-01   4.127410e-02   4.964120e-02
  2.172719e-01   6.760780e-02   4.968960e-02
  2.177413e-01   1.107520e-01   5.087680e-02
  2.182106e-01   8.308090e-02   5.015150e-02
  2.186799e-01   8.063540e-02   4.892400e-02
  2.191493e-01   9.650870e-02   4.989780e-02
  2.196186e-01   3.938020e-02   4.977850e-02
  2.200879e-01   1.026250e-01   5.110630e-02
  2.205572e-01   1.267370e-01   4.993300e-02
  2.210266e-01   9.316460e-02   4.920340e-02
  2.214959e-01   1.002570e-01   4.941710e-02
  2.219652e-01   1.196990e-01   5.010010e-02
  2.224346e-01   1.302290e-01   4.870870e-02
  2.229039e-01   2.577400e-03   4.901570e-02
  2.233732e-01   7.327320e-02   4.919870e-02
  2.238426e-01   2.008360e-01   4.897670e-02
  2.243119e-01   1.731940e-01   4.858360e-02
  2.247812e-01   1.145360e-01   4.906140e-02
  2.252506e-01   1.082970e-01   4.863480e-02
  2.257199e-01   5.762060e-02   4.889760e-02
  2.261892e-01   2.211510e-01   4.867860e-02
  2.266586e-01   1.152960e-01   4.782770e-02
  2.271279e-01   2.758030e-03   4.886750e-02
  2.275972e-01   4.129320e-02   4.903410e-02
  2.280666e-01   1.598880e-02   4.900540e-02
  2.285359e-01  -7.165650e-04   4.751140e-02
  2.290052e-01   1.035510e-01   4.877280e-02
  2.294746e-01   5.530770e-02   4.904150e-02
  2.299439e-01   1.024640e-01   4.854760e-02
  2.304132e-01   3.543870e-02   4.765310e-02
  2.308826e-01   8.186050e-02   4.800770e-02
  2.313519e-01   1.505520e-01   4.797620e-02
  2.318212e-01   1.557540e-01   4.862990e-02
  2.322906e-01   1.137030e-01   4.728530e-02
  2.327599e-01   1.128250e-01   4.784050e-02
  2.332292e-01   9.719570e-02   4.803300e-02
  2.336986e-01   6.495550e-02   4.795040e-02
  2.341679e-01   1.426750e-01   4.728860e-02
  2.346372e-01   1.129680e-01   4.725720e-02
  2.351066e-01   6.241840e-02   4.824860e-02
  2.355759e-01   6.873860e-02   4.734960e-02
  2.360452e-01   1.387100e-01   4.738660e-02
  2.365146e-01   6.259700e-02   4.671030e-02
  2.369839e-01   1.809680e-01   4.769880e-02
  2.374532e-01   5.147120e-02   4.785940e-02
  2.379226e-01   7.758150e-02   4.704280e-02
  2.383919e-01   1.135180e-01   4.668270e-02
  2.388612e-01   5.745310e-02   4.729120e-02
  2.393306e-01   2.507360e-02   4.711680e-02
  2.397999e-01   4.344260e-02   4.726050e-02
  2.402692e-01   1.225580e-01   4.644140e-02
  2.407386e-01   5.149750e-02   4.730040e-02
  2.412079e-01   6.698280e-02   4.731550e-02
  2.416772e-01   3.987530e-02   4.702110e-02
  2.421466e-01   1.365170e-01   4.633480e-02
  2.426159e-01   4.167970e-02   4.736850e-02
  2.430852e-01  -3.611470e-02   4.703430e-02
  2.435545e-01   1.112420e-02   4.659550e-02
  2.440239e-01   9.119290e-02   4.647430e-02
  2.444932e-01   1.511720e-01   4.665020e-02
  2.449625e-01   1.079540e-01   4.651830e-02
  2.454319e-01   1.199740e-01   4.663560e-02
  2.459012e-01   3.662440e-02   4.648750e-02
  2.463705e-01   5.816050e-02   4.568980e-02
  2.468399e-01   1.971340e-02   4.623160e-02
  2.473092e-01   4.995820e-02   4.658070e-02
  2.477785e-01   1.223940e-01   4.645110e-02
  2.482479e-01   1.786130e-01   4.559770e-02
  2.487172e-01   3.827520e-02   4.597690e-02
  2.491865e-01   1.224550e-01   4.638400e-02
  2.496559e-01   4.981220e-02   4.603910e-02
  2.501252e-01   8.161300e-02   4.570660e-02
  2.505945e-01   1.571590e-01   4.558230e-02
  2.510639e-01   6.756570e-02   4.602210e-02
  2.515332e-01  -8.916690e-03   4.577120e-02
  2.520025e-01  -2.498820e-02   4.529820e-02
  2.524719e-01   8.041870e-02   4.517860e-02
  2.529412e-01   1.789140e-01   4.638700e-02
  2.534105e-01   1.032230e-02   4.596250e-02
  2.538799e-01   5.172850e-02   4.575830e-02
  2.543492e-01  -6.241700e-02   4.477310e-02
  2.548185e-01   1.768170e-02   4.528150e-02
  2.552879e-01   3.576380e-02   4.643270e-02
  2.557572e-01   3.495460e-02   4.584210e-02
  2.562265e-01   3.792610e-02   4.439520e-02
  2.566959e-01   5.116530e-02   4.532290e-02
  2.571652e-01   3.730340e-02   4.559320e-02
  2.576345e-01   1.343990e-01   4.579970e-02
  2.581039e-01   1.324680e-01   4.450400e-02
  2.585732e-01   4.667320e-02   4.495600e-02
  2.590425e-01   2.372590e-02   4.528780e-02
  2.595119e-01   1.003550e-01   4.594670e-02
  2.599812e-01   2.617430e-02   4.450220e-02
  2.604505e-01   4.815820e-02   4.511000e-02
  2.609199e-01   6.354650e-02   4.602400e-02
  2.613892e-01   4.424900e-02   4.546220e-02
  2.618585e-01   4.510090e-02   4.453670e-02
  2.623279e-01   6.772800e-03   4.469770e-02
  2.627972e-01   6.492140e-02   4.510300e-02
  2.632665e-01   1.560960e-02   4.500140e-02
  2.637359e-01   5.657950e-02   4.458070e-02
  2.642052e-01   4.990540e-02   4.483040e-02
  2.646745e-01  -1.013090e-01   4.447980e-02
  2.651438e-01  -3.819000e-02   4.499280e-02
  2.656132e-01   8.381730e-02   4.473160e-02
  2.660825e-01   5.432090e-02   4.382240e-02
  2.665518e-01   1.452090e-01   4.469990e-02
  2.670212e-01   1.301940e-02   4.484590e-02
  2.674905e-01   5.508280e-02   4.463930e-02
  2.679598e-01   4.345600e-02   4.357930e-02
  2.684292e-01  -1.427000e-03   4.480300e-02
  2.688985e-01   7.368650e-02   4.438100e-02
  2.693678e-01   1.134530e-01   4.516450e-02
  2.698372e-01  -5.791810e-03   4.362730e-02
  2.703065e-01   1.192450e-01   4.424420e-02
  2.707758e-01   4.905990e-02   4.417090e-02
